rating_id,user_id,game_id,review,rating_date
2171,1329,98,Loved the character development and the plot twists.,2002-06-03
2172,1548,31,Super fun and addictive. Can’t wait for the sequel!,2014-08-12
2173,323,119,Disappointing story and poorly designed levels.,2024-06-06
2174,1378,69,Loved the character development and the plot twists.,1997-02-23
2175,591,123,Innovative and engaging. Best game I’ve played in years.,2019-02-06
2176,1105,35,Loved the character development and the plot twists.,2023-04-29
2177,1279,20,Glitches and bugs ruin the experience.,2019-08-12
2178,210,165,Loved the character development and the plot twists.,2019-12-31
2179,1765,92,Loved the character development and the plot twists.,2024-05-25
2180,1854,114,Loved the character development and the plot twists.,2012-05-07
2181,1622,135,Super fun and addictive. Can’t wait for the sequel!,2019-03-02
2182,393,116,Loved the character development and the plot twists.,2022-11-13
2183,672,114,Repetitive and gets boring quickly.,2009-09-06
2184,797,177,Graphics and mechanics are top-notch. A must-play!,2012-10-03
2185,692,23,Graphics and mechanics are top-notch. A must-play!,2013-01-16
2186,1632,113,Super fun and addictive. Can’t wait for the sequel!,1996-06-07
2187,1875,105,Terrible controls and clunky gameplay.,2014-07-17
2188,1858,19,Terrible controls and clunky gameplay.,2024-05-02
2189,1092,85,Glitches and bugs ruin the experience.,1995-11-02
2190,368,55,Super fun and addictive. Can’t wait for the sequel!,2018-05-28
2191,6,102,Loved the character development and the plot twists.,2017-06-28
2192,735,186,Super fun and addictive. Can’t wait for the sequel!,1994-05-08
2193,1209,110,Amazing gameplay and story! Highly recommend.,2019-02-08
2194,970,41,Amazing gameplay and story! Highly recommend.,2015-06-27
2195,664,36,Innovative and engaging. Best game I’ve played in years.,2014-05-12
2196,1298,71,Disappointing story and poorly designed levels.,2023-02-13
2197,1241,151,Super fun and addictive. Can’t wait for the sequel!,2024-09-04
2198,1052,151,Graphics and mechanics are top-notch. A must-play!,2024-06-15
2199,1521,177,Disappointing story and poorly designed levels.,2015-01-31
2200,1973,136,Amazing gameplay and story! Highly recommend.,2011-11-28
2201,1055,73,Super fun and addictive. Can’t wait for the sequel!,2023-10-08
2202,1172,84,Repetitive and gets boring quickly.,2019-08-21
2203,1909,193,Overhyped and not worth the money.,2013-11-03
2204,1884,96,Disappointing story and poorly designed levels.,2024-10-20
2205,1745,46,Overhyped and not worth the money.,2019-06-22
2206,1027,159,Graphics and mechanics are top-notch. A must-play!,2023-05-21
2207,1575,66,Super fun and addictive. Can’t wait for the sequel!,2012-08-19
2208,710,129,Glitches and bugs ruin the experience.,2004-11-17
2209,91,148,Repetitive and gets boring quickly.,1992-12-23
2210,853,111,Overhyped and not worth the money.,1991-12-01
2211,937,85,Disappointing story and poorly designed levels.,2013-03-14
2212,687,113,Loved the character development and the plot twists.,2024-10-20
2213,398,66,Super fun and addictive. Can’t wait for the sequel!,2024-03-07
2214,1225,10,Glitches and bugs ruin the experience.,2009-11-24
2215,23,115,Loved the character development and the plot twists.,2023-07-04
2216,1959,18,Overhyped and not worth the money.,2023-08-10
2217,1832,97,Overhyped and not worth the money.,2024-06-30
2218,1074,24,Amazing gameplay and story! Highly recommend.,2020-12-27
2219,289,81,Glitches and bugs ruin the experience.,2023-10-18
2220,1914,73,Disappointing story and poorly designed levels.,2024-08-04
2221,1753,112,Loved the character development and the plot twists.,2024-10-18
2222,1745,93,Overhyped and not worth the money.,2016-10-12
2223,972,139,Super fun and addictive. Can’t wait for the sequel!,2011-04-22
2224,1998,34,Super fun and addictive. Can’t wait for the sequel!,2024-05-06
2225,1298,18,Loved the character development and the plot twists.,2022-07-15
2226,1129,113,Amazing gameplay and story! Highly recommend.,1989-12-04
2227,1377,134,Glitches and bugs ruin the experience.,2012-02-08
2228,1171,96,Amazing gameplay and story! Highly recommend.,2024-10-27
2229,753,118,Terrible controls and clunky gameplay.,2024-01-13
2230,1656,182,Overhyped and not worth the money.,2020-12-21
2231,1793,24,Overhyped and not worth the money.,2005-05-26
2232,1922,178,Glitches and bugs ruin the experience.,1996-11-15
2233,884,147,Loved the character development and the plot twists.,2008-08-30
2234,615,104,Super fun and addictive. Can’t wait for the sequel!,2011-12-23
2235,1869,175,Loved the character development and the plot twists.,1999-08-28
2236,1024,60,Glitches and bugs ruin the experience.,2020-04-24
2237,1004,154,Glitches and bugs ruin the experience.,2022-10-12
2238,798,84,Repetitive and gets boring quickly.,2015-02-02
2239,230,66,Innovative and engaging. Best game I’ve played in years.,2023-03-09
2240,1745,27,Loved the character development and the plot twists.,2015-11-21
2241,343,23,Graphics and mechanics are top-notch. A must-play!,2011-10-30
2242,904,174,Amazing gameplay and story! Highly recommend.,2016-07-10
2243,1509,164,Repetitive and gets boring quickly.,2024-05-31
2244,736,1,Innovative and engaging. Best game I’ve played in years.,2015-08-17
2245,1845,53,Overhyped and not worth the money.,2012-06-20
2246,1183,99,Super fun and addictive. Can’t wait for the sequel!,2020-03-06
2247,109,118,Graphics and mechanics are top-notch. A must-play!,2024-10-29
2248,673,138,Glitches and bugs ruin the experience.,2019-01-24
2249,870,55,Graphics and mechanics are top-notch. A must-play!,2024-06-27
2250,1550,30,Innovative and engaging. Best game I’ve played in years.,2019-05-26
2251,343,98,Graphics and mechanics are top-notch. A must-play!,2010-01-29
2252,1353,65,Repetitive and gets boring quickly.,2014-12-14
2253,609,44,Graphics and mechanics are top-notch. A must-play!,2023-04-22
2254,1655,169,Super fun and addictive. Can’t wait for the sequel!,2003-10-05
2255,1823,153,Terrible controls and clunky gameplay.,2015-04-04
2256,346,40,Graphics and mechanics are top-notch. A must-play!,2015-06-04
2257,1409,10,Repetitive and gets boring quickly.,2014-01-30
2258,109,3,Terrible controls and clunky gameplay.,2024-10-29
2259,1485,158,Repetitive and gets boring quickly.,2023-06-27
2260,664,24,Disappointing story and poorly designed levels.,2020-02-22
2261,1014,111,Graphics and mechanics are top-notch. A must-play!,2020-12-24
2262,174,168,Overhyped and not worth the money.,2021-03-01
2263,556,21,Amazing gameplay and story! Highly recommend.,2021-05-04
2264,920,197,Disappointing story and poorly designed levels.,2021-06-13
2265,1029,1,Amazing gameplay and story! Highly recommend.,2016-06-03
2266,1787,186,Repetitive and gets boring quickly.,2001-03-28
2267,107,6,Innovative and engaging. Best game I’ve played in years.,2018-04-22
2268,478,120,Loved the character development and the plot twists.,2018-11-13
2269,1565,126,Graphics and mechanics are top-notch. A must-play!,2020-05-28
2270,131,165,Terrible controls and clunky gameplay.,2024-04-18
2271,1028,12,Graphics and mechanics are top-notch. A must-play!,2020-04-06
2272,680,95,Amazing gameplay and story! Highly recommend.,2014-05-27
2273,1207,35,Terrible controls and clunky gameplay.,2023-06-02
2274,10,192,Overhyped and not worth the money.,1999-10-23
2275,1328,59,Disappointing story and poorly designed levels.,2022-10-31
2276,684,50,Amazing gameplay and story! Highly recommend.,2015-11-08
2277,1599,76,Graphics and mechanics are top-notch. A must-play!,2023-04-21
2278,1577,51,Graphics and mechanics are top-notch. A must-play!,2023-11-09
2279,437,122,Graphics and mechanics are top-notch. A must-play!,2013-12-14
2280,1251,102,Graphics and mechanics are top-notch. A must-play!,2023-11-21
2281,598,179,Amazing gameplay and story! Highly recommend.,1996-08-15
2282,166,161,Disappointing story and poorly designed levels.,2021-08-13
2283,124,12,Super fun and addictive. Can’t wait for the sequel!,2016-11-11
2284,1302,55,Overhyped and not worth the money.,2012-12-03
2285,142,9,Glitches and bugs ruin the experience.,2004-04-17
2286,84,137,Disappointing story and poorly designed levels.,2024-09-04
2287,1815,121,Repetitive and gets boring quickly.,2022-01-23
2288,779,4,Overhyped and not worth the money.,2021-06-03
2289,682,110,Glitches and bugs ruin the experience.,1992-08-22
2290,693,191,Graphics and mechanics are top-notch. A must-play!,1995-10-20
2291,80,68,Terrible controls and clunky gameplay.,2017-05-14
2292,1102,174,Overhyped and not worth the money.,2013-03-26
2293,1699,198,Overhyped and not worth the money.,2003-07-22
2294,1577,86,Amazing gameplay and story! Highly recommend.,2021-02-15
2295,1225,137,Glitches and bugs ruin the experience.,2024-07-30
2296,1162,62,Amazing gameplay and story! Highly recommend.,2023-09-02
2297,727,106,Glitches and bugs ruin the experience.,1995-08-23
2298,545,167,Terrible controls and clunky gameplay.,2024-05-10
2299,289,43,Disappointing story and poorly designed levels.,2023-09-23
2300,1935,62,Overhyped and not worth the money.,1986-12-22
2301,1654,34,Terrible controls and clunky gameplay.,2014-09-22
2302,1209,104,Overhyped and not worth the money.,2024-03-06
2303,1890,177,Glitches and bugs ruin the experience.,2018-10-25
2304,1715,102,Overhyped and not worth the money.,2022-05-02
2305,1360,38,Overhyped and not worth the money.,2021-12-22
2306,212,125,Innovative and engaging. Best game I’ve played in years.,2021-05-06
2307,92,92,Graphics and mechanics are top-notch. A must-play!,2006-09-29
2308,588,65,Amazing gameplay and story! Highly recommend.,2021-12-24
2309,909,29,Overhyped and not worth the money.,2024-05-02
2310,1248,36,Super fun and addictive. Can’t wait for the sequel!,2006-11-10
2311,99,17,Disappointing story and poorly designed levels.,2022-07-09
2312,593,175,Graphics and mechanics are top-notch. A must-play!,2020-02-18
2313,239,156,Disappointing story and poorly designed levels.,2023-05-10
2314,1277,118,Super fun and addictive. Can’t wait for the sequel!,2020-10-01
2315,456,29,Innovative and engaging. Best game I’ve played in years.,2024-01-06
2316,954,143,Terrible controls and clunky gameplay.,2007-01-08
2317,1541,197,Disappointing story and poorly designed levels.,2020-10-04
2318,989,94,Repetitive and gets boring quickly.,2023-08-10
2319,1422,155,Super fun and addictive. Can’t wait for the sequel!,2021-05-30
2320,1738,50,Disappointing story and poorly designed levels.,2023-02-11
2321,453,13,Loved the character development and the plot twists.,2021-05-10
2322,664,78,Loved the character development and the plot twists.,2023-09-18
2323,872,138,Disappointing story and poorly designed levels.,2023-10-10
2324,1681,98,Overhyped and not worth the money.,2023-10-30
2325,76,97,Amazing gameplay and story! Highly recommend.,2022-08-03
2326,1581,77,Disappointing story and poorly designed levels.,2024-05-08
2327,80,128,Terrible controls and clunky gameplay.,2019-08-28
2328,1931,15,Terrible controls and clunky gameplay.,2024-05-13
2329,449,49,Overhyped and not worth the money.,1997-05-29
2330,1740,189,Glitches and bugs ruin the experience.,2013-02-19
2331,1666,61,Disappointing story and poorly designed levels.,1996-04-05
2332,280,137,Overhyped and not worth the money.,2023-11-11
2333,1393,141,Amazing gameplay and story! Highly recommend.,2013-12-31
2334,1783,90,Super fun and addictive. Can’t wait for the sequel!,2023-09-11
2335,1506,96,Super fun and addictive. Can’t wait for the sequel!,2024-10-18
2336,1999,62,Glitches and bugs ruin the experience.,2018-05-11
2337,510,45,Graphics and mechanics are top-notch. A must-play!,2013-10-08
2338,1016,89,Super fun and addictive. Can’t wait for the sequel!,2022-09-22
2339,1446,22,Repetitive and gets boring quickly.,2023-06-25
2340,123,79,Overhyped and not worth the money.,2022-05-26
2341,290,83,Disappointing story and poorly designed levels.,2018-11-28
2342,87,148,Amazing gameplay and story! Highly recommend.,1996-09-10
2343,1701,131,Terrible controls and clunky gameplay.,2003-06-23
2344,1291,181,Graphics and mechanics are top-notch. A must-play!,1991-04-01
2345,1275,35,Terrible controls and clunky gameplay.,2022-11-08
2346,1526,46,Super fun and addictive. Can’t wait for the sequel!,2020-03-18
2347,895,4,Repetitive and gets boring quickly.,2000-04-21
2348,1138,185,Loved the character development and the plot twists.,2003-04-27
2349,1369,5,Graphics and mechanics are top-notch. A must-play!,2020-12-12
2350,1050,161,Innovative and engaging. Best game I’ve played in years.,2009-10-19
2351,1419,9,Terrible controls and clunky gameplay.,2008-05-08
2352,1848,26,Overhyped and not worth the money.,2022-11-10
2353,1381,88,Loved the character development and the plot twists.,2023-05-31
2354,947,73,Super fun and addictive. Can’t wait for the sequel!,2015-08-05
2355,1643,102,Graphics and mechanics are top-notch. A must-play!,2019-04-10
2356,768,43,Loved the character development and the plot twists.,2014-09-21
2357,1168,104,Terrible controls and clunky gameplay.,2000-08-04
2358,1088,62,Overhyped and not worth the money.,2015-12-31
2359,440,185,Loved the character development and the plot twists.,1981-08-26
2360,89,69,Loved the character development and the plot twists.,1999-07-06
2361,818,48,Overhyped and not worth the money.,2021-07-28
2362,1879,188,Overhyped and not worth the money.,2024-07-01
2363,1043,172,Loved the character development and the plot twists.,1994-04-02
2364,1171,119,Amazing gameplay and story! Highly recommend.,2003-09-10
2365,89,71,Loved the character development and the plot twists.,1997-01-02
2366,186,91,Loved the character development and the plot twists.,2014-03-07
2367,1698,54,Super fun and addictive. Can’t wait for the sequel!,2024-01-03
2368,1039,139,Disappointing story and poorly designed levels.,2018-05-22
2369,1142,17,Loved the character development and the plot twists.,2023-08-06
2370,1204,31,Terrible controls and clunky gameplay.,2014-07-14
2371,1106,159,Loved the character development and the plot twists.,2021-12-03
2372,1810,27,Terrible controls and clunky gameplay.,2023-04-15
2373,1192,131,Innovative and engaging. Best game I’ve played in years.,2017-10-06
2374,323,47,Glitches and bugs ruin the experience.,2019-11-08
2375,188,50,Glitches and bugs ruin the experience.,2024-07-02
2376,691,182,Super fun and addictive. Can’t wait for the sequel!,2021-11-03
2377,1165,27,Disappointing story and poorly designed levels.,2023-06-15
2378,302,126,Amazing gameplay and story! Highly recommend.,2021-06-24
2379,355,5,Disappointing story and poorly designed levels.,1999-02-22
2380,227,169,Graphics and mechanics are top-notch. A must-play!,2011-02-21
2381,1872,15,Loved the character development and the plot twists.,2024-05-12
2382,770,33,Graphics and mechanics are top-notch. A must-play!,2022-12-20
2383,412,172,Super fun and addictive. Can’t wait for the sequel!,2003-06-14
2384,1355,20,Loved the character development and the plot twists.,2023-03-16
2385,493,112,Glitches and bugs ruin the experience.,2024-05-17
2386,25,27,Overhyped and not worth the money.,2019-08-29
2387,1956,54,Terrible controls and clunky gameplay.,2023-09-17
2388,421,1,Loved the character development and the plot twists.,2022-02-19
2389,433,17,Terrible controls and clunky gameplay.,2022-05-17
2390,1372,35,Amazing gameplay and story! Highly recommend.,2024-08-20
2391,1486,96,Disappointing story and poorly designed levels.,2024-10-26
2392,497,80,Overhyped and not worth the money.,2019-11-25
2393,704,18,Super fun and addictive. Can’t wait for the sequel!,2020-07-20
2394,1691,80,Disappointing story and poorly designed levels.,2016-07-17
2395,363,153,Super fun and addictive. Can’t wait for the sequel!,2007-06-03
2396,1260,76,Overhyped and not worth the money.,2022-08-18
2397,1468,110,Terrible controls and clunky gameplay.,2023-09-15
2398,1651,79,Super fun and addictive. Can’t wait for the sequel!,2000-08-04
2399,246,135,Amazing gameplay and story! Highly recommend.,2024-01-04
2400,1669,2,Glitches and bugs ruin the experience.,2021-06-29
2401,592,118,Disappointing story and poorly designed levels.,2005-05-15
2402,1687,118,Repetitive and gets boring quickly.,2023-07-31
2403,1718,88,Innovative and engaging. Best game I’ve played in years.,2022-04-19
2404,1472,111,Loved the character development and the plot twists.,2003-03-21
2405,1440,40,Overhyped and not worth the money.,2023-12-28
2406,1709,193,Overhyped and not worth the money.,1999-09-19
2407,1698,170,Disappointing story and poorly designed levels.,2012-04-14
2408,1412,174,Graphics and mechanics are top-notch. A must-play!,2022-03-07
2409,478,41,Glitches and bugs ruin the experience.,2017-09-08
2410,1860,71,Repetitive and gets boring quickly.,1998-03-08
2411,931,174,Innovative and engaging. Best game I’ve played in years.,2002-11-16
2412,262,150,Graphics and mechanics are top-notch. A must-play!,2010-10-01
2413,1365,157,Disappointing story and poorly designed levels.,2023-12-07
2414,1700,135,Super fun and addictive. Can’t wait for the sequel!,2019-05-28
2415,91,69,Graphics and mechanics are top-notch. A must-play!,2023-08-13
2416,868,39,Graphics and mechanics are top-notch. A must-play!,2022-03-17
2417,1456,158,Innovative and engaging. Best game I’ve played in years.,2024-01-08
2418,211,32,Repetitive and gets boring quickly.,2021-03-20
2419,468,62,Disappointing story and poorly designed levels.,2023-06-27
2420,696,137,Terrible controls and clunky gameplay.,2024-03-27
2421,704,108,Terrible controls and clunky gameplay.,2014-02-06
2422,721,11,Terrible controls and clunky gameplay.,2023-12-24
2423,1361,5,Glitches and bugs ruin the experience.,1981-10-08
2424,619,113,Overhyped and not worth the money.,1996-11-12
2425,1197,8,Innovative and engaging. Best game I’ve played in years.,2022-08-17
2426,1603,60,Amazing gameplay and story! Highly recommend.,2020-11-18
2427,1863,124,Disappointing story and poorly designed levels.,2015-12-28
2428,174,15,Amazing gameplay and story! Highly recommend.,2024-02-22
2429,1940,162,Repetitive and gets boring quickly.,2016-03-14
2430,593,36,Terrible controls and clunky gameplay.,2011-04-06
2431,478,171,Graphics and mechanics are top-notch. A must-play!,2023-07-02
2432,1355,66,Loved the character development and the plot twists.,2017-01-11
2433,107,115,Graphics and mechanics are top-notch. A must-play!,2022-05-11
2434,1366,131,Terrible controls and clunky gameplay.,1995-05-11
2435,1243,3,Loved the character development and the plot twists.,2024-10-26
2436,807,84,Terrible controls and clunky gameplay.,2002-07-17
2437,1719,70,Repetitive and gets boring quickly.,2013-01-07
2438,1785,65,Glitches and bugs ruin the experience.,2023-11-18
2439,1648,78,Terrible controls and clunky gameplay.,2017-09-08
2440,318,186,Repetitive and gets boring quickly.,1983-11-12
2441,615,173,Glitches and bugs ruin the experience.,2021-08-18
2442,490,151,Overhyped and not worth the money.,2024-09-22
2443,1137,125,Repetitive and gets boring quickly.,2021-08-02
2444,678,108,Glitches and bugs ruin the experience.,2010-06-19
2445,777,49,Innovative and engaging. Best game I’ve played in years.,2015-09-14
2446,1668,158,Terrible controls and clunky gameplay.,2022-06-28
2447,1984,78,Repetitive and gets boring quickly.,2024-03-20
2448,1730,126,Graphics and mechanics are top-notch. A must-play!,2000-03-13
2449,413,142,Terrible controls and clunky gameplay.,2018-05-21
2450,1758,151,Disappointing story and poorly designed levels.,2022-05-03
2451,1369,24,Overhyped and not worth the money.,2009-10-27
2452,506,127,Innovative and engaging. Best game I’ve played in years.,2020-10-18
2453,273,159,Loved the character development and the plot twists.,2018-10-30
2454,1717,190,Graphics and mechanics are top-notch. A must-play!,2017-12-28
2455,692,44,Disappointing story and poorly designed levels.,2013-11-22
2456,1024,101,Terrible controls and clunky gameplay.,2023-05-21
2457,436,92,Loved the character development and the plot twists.,2007-09-29
2458,1070,96,Terrible controls and clunky gameplay.,2024-10-20
2459,99,187,Terrible controls and clunky gameplay.,2017-06-09
2460,1298,173,Repetitive and gets boring quickly.,2024-06-23
2461,1333,61,Graphics and mechanics are top-notch. A must-play!,2008-11-11
2462,1868,184,Loved the character development and the plot twists.,2021-04-07
2463,685,23,Overhyped and not worth the money.,2017-12-14
2464,502,50,Overhyped and not worth the money.,2020-06-16
2465,1618,41,Super fun and addictive. Can’t wait for the sequel!,2016-03-18
2466,554,172,Loved the character development and the plot twists.,1996-02-07
2467,1583,28,Amazing gameplay and story! Highly recommend.,2024-04-27
2468,1556,30,Innovative and engaging. Best game I’ve played in years.,2012-01-29
2469,1901,116,Graphics and mechanics are top-notch. A must-play!,2017-01-02
2470,1954,18,Disappointing story and poorly designed levels.,2013-12-03
2471,516,171,Super fun and addictive. Can’t wait for the sequel!,2004-09-17
2472,1268,8,Innovative and engaging. Best game I’ve played in years.,2012-06-07
2473,1791,15,Overhyped and not worth the money.,2024-08-27
2474,1187,70,Amazing gameplay and story! Highly recommend.,2023-06-22
2475,534,37,Loved the character development and the plot twists.,2022-08-24
2476,1607,37,Loved the character development and the plot twists.,2013-12-30
2477,706,157,Disappointing story and poorly designed levels.,2020-03-04
2478,1192,49,Glitches and bugs ruin the experience.,2023-04-15
2479,678,181,Loved the character development and the plot twists.,1997-12-01
2480,1811,55,Super fun and addictive. Can’t wait for the sequel!,2023-12-19
2481,38,187,Glitches and bugs ruin the experience.,1990-07-19
2482,1262,83,Overhyped and not worth the money.,2009-02-16
2483,1269,1,Super fun and addictive. Can’t wait for the sequel!,2017-01-15
2484,512,164,Loved the character development and the plot twists.,2023-06-09
2485,1783,197,Graphics and mechanics are top-notch. A must-play!,2023-07-11
2486,1076,78,Graphics and mechanics are top-notch. A must-play!,2013-05-01
2487,1322,181,Glitches and bugs ruin the experience.,2024-04-15
2488,680,165,Innovative and engaging. Best game I’ve played in years.,2006-01-05
2489,570,6,Disappointing story and poorly designed levels.,2013-10-26
2490,1011,168,Glitches and bugs ruin the experience.,2024-09-22
2491,1353,141,Repetitive and gets boring quickly.,2020-05-07
2492,1595,46,Innovative and engaging. Best game I’ve played in years.,2012-08-20
2493,898,36,Innovative and engaging. Best game I’ve played in years.,2017-03-23
2494,796,126,Amazing gameplay and story! Highly recommend.,2022-12-07
2495,1359,107,Innovative and engaging. Best game I’ve played in years.,2016-12-14
2496,1624,39,Innovative and engaging. Best game I’ve played in years.,2022-08-21
2497,1735,33,Glitches and bugs ruin the experience.,2017-08-22
2498,1704,5,Graphics and mechanics are top-notch. A must-play!,2021-10-17
2499,1969,21,Super fun and addictive. Can’t wait for the sequel!,2005-10-08
2500,797,194,Loved the character development and the plot twists.,2012-12-17
2501,532,149,Innovative and engaging. Best game I’ve played in years.,2008-09-17
2502,1243,4,Loved the character development and the plot twists.,2024-02-06
2503,324,94,Super fun and addictive. Can’t wait for the sequel!,2020-08-09
2504,372,59,Repetitive and gets boring quickly.,2013-01-12
2505,490,46,Overhyped and not worth the money.,2018-11-25
2506,582,164,Terrible controls and clunky gameplay.,2023-12-15
2507,1702,26,Amazing gameplay and story! Highly recommend.,2024-09-06
2508,997,107,Super fun and addictive. Can’t wait for the sequel!,1998-10-16
2509,849,36,Super fun and addictive. Can’t wait for the sequel!,2021-07-10
2510,434,86,Loved the character development and the plot twists.,2022-09-15
2511,195,73,Disappointing story and poorly designed levels.,2005-08-15
2512,561,144,Overhyped and not worth the money.,2024-04-29
2513,1616,196,Loved the character development and the plot twists.,2022-04-04
2514,1954,38,Glitches and bugs ruin the experience.,2018-11-16
2515,1465,19,Amazing gameplay and story! Highly recommend.,2024-10-30
2516,1852,11,Graphics and mechanics are top-notch. A must-play!,2020-09-07
2517,1594,134,Repetitive and gets boring quickly.,2021-05-04
2518,1398,124,Innovative and engaging. Best game I’ve played in years.,2013-12-21
2519,1006,132,Amazing gameplay and story! Highly recommend.,2024-06-17
2520,225,39,Super fun and addictive. Can’t wait for the sequel!,2022-12-26
2521,1200,70,Graphics and mechanics are top-notch. A must-play!,2017-07-20
2522,797,112,Super fun and addictive. Can’t wait for the sequel!,2024-05-06
2523,1201,100,Repetitive and gets boring quickly.,2016-01-26
2524,1458,101,Glitches and bugs ruin the experience.,2011-03-11
2525,1987,122,Terrible controls and clunky gameplay.,2014-08-13
2526,890,70,Terrible controls and clunky gameplay.,2015-02-19
2527,855,176,Innovative and engaging. Best game I’ve played in years.,2011-12-09
2528,1090,193,Terrible controls and clunky gameplay.,2024-03-14
2529,1992,122,Graphics and mechanics are top-notch. A must-play!,2016-01-11
2530,1574,168,Repetitive and gets boring quickly.,2019-10-10
2531,1900,88,Super fun and addictive. Can’t wait for the sequel!,2022-01-17
2532,855,72,Disappointing story and poorly designed levels.,2023-03-31
2533,1767,175,Glitches and bugs ruin the experience.,2007-01-29
2534,55,181,Glitches and bugs ruin the experience.,2006-03-31
2535,1631,183,Graphics and mechanics are top-notch. A must-play!,2022-11-04
2536,1786,121,Innovative and engaging. Best game I’ve played in years.,2023-04-09
2537,1805,82,Super fun and addictive. Can’t wait for the sequel!,2024-04-15
2538,480,38,Terrible controls and clunky gameplay.,2022-03-03
2539,1984,184,Loved the character development and the plot twists.,2012-07-05
2540,1321,107,Terrible controls and clunky gameplay.,2010-06-04
2541,1328,161,Innovative and engaging. Best game I’ve played in years.,2023-02-26
2542,1573,34,Overhyped and not worth the money.,1991-08-20
2543,625,42,Overhyped and not worth the money.,2018-05-19
2544,1789,117,Disappointing story and poorly designed levels.,2004-12-21
2545,1259,9,Terrible controls and clunky gameplay.,2020-03-22
2546,1144,183,Terrible controls and clunky gameplay.,2018-10-26
2547,1000,164,Graphics and mechanics are top-notch. A must-play!,2023-05-08
2548,1192,11,Terrible controls and clunky gameplay.,2022-04-05
2549,1,108,Disappointing story and poorly designed levels.,2015-02-11
2550,317,26,Terrible controls and clunky gameplay.,2022-09-26
2551,728,42,Glitches and bugs ruin the experience.,2023-10-02
2552,1954,1,Repetitive and gets boring quickly.,2020-09-11
2553,1777,108,Overhyped and not worth the money.,2019-02-03
2554,1429,131,Glitches and bugs ruin the experience.,2023-07-01
2555,1395,69,Amazing gameplay and story! Highly recommend.,1991-06-22
2556,652,109,Disappointing story and poorly designed levels.,2023-06-03
2557,40,83,Overhyped and not worth the money.,2022-04-05
2558,1064,64,Amazing gameplay and story! Highly recommend.,2013-03-20
2559,581,126,Graphics and mechanics are top-notch. A must-play!,2019-07-02
2560,1971,9,Disappointing story and poorly designed levels.,2017-11-04
2561,992,43,Repetitive and gets boring quickly.,2015-04-19
2562,1729,73,Glitches and bugs ruin the experience.,2021-02-17
2563,557,88,Overhyped and not worth the money.,2022-02-23
2564,527,3,Overhyped and not worth the money.,2007-08-09
2565,512,5,Innovative and engaging. Best game I’ve played in years.,2020-02-03
2566,1949,95,Innovative and engaging. Best game I’ve played in years.,2014-08-31
2567,406,150,Amazing gameplay and story! Highly recommend.,1981-06-05
2568,1196,94,Glitches and bugs ruin the experience.,2015-03-10
2569,1753,185,Overhyped and not worth the money.,2012-10-28
2570,1968,16,Glitches and bugs ruin the experience.,2015-06-24
2571,169,93,Graphics and mechanics are top-notch. A must-play!,2009-09-15
2572,1067,42,Disappointing story and poorly designed levels.,2017-08-07
2573,1214,117,Loved the character development and the plot twists.,2007-12-24
2574,62,148,Graphics and mechanics are top-notch. A must-play!,2019-09-09
2575,489,53,Innovative and engaging. Best game I’ve played in years.,2010-08-01
2576,1171,144,Loved the character development and the plot twists.,2021-07-03
2577,887,59,Repetitive and gets boring quickly.,2023-03-20
2578,1031,109,Super fun and addictive. Can’t wait for the sequel!,2024-09-19
2579,193,88,Glitches and bugs ruin the experience.,2023-08-26
2580,44,130,Glitches and bugs ruin the experience.,2014-05-13
2581,178,49,Innovative and engaging. Best game I’ve played in years.,2021-08-23
2582,321,23,Repetitive and gets boring quickly.,2011-05-16
2583,1501,83,Overhyped and not worth the money.,2015-07-28
2584,202,92,Disappointing story and poorly designed levels.,2015-08-22
2585,1355,5,Graphics and mechanics are top-notch. A must-play!,2010-10-27
2586,606,40,Repetitive and gets boring quickly.,2023-09-17
2587,1930,197,Amazing gameplay and story! Highly recommend.,2024-04-12
2588,719,31,Disappointing story and poorly designed levels.,1997-03-26
2589,481,40,Terrible controls and clunky gameplay.,2020-03-25
2590,712,114,Glitches and bugs ruin the experience.,2019-12-03
2591,968,123,Loved the character development and the plot twists.,2006-06-23
2592,1297,84,Loved the character development and the plot twists.,2023-06-21
2593,733,150,Terrible controls and clunky gameplay.,2023-05-30
2594,1339,59,Glitches and bugs ruin the experience.,2003-07-30
2595,1856,184,Overhyped and not worth the money.,2010-01-19
2596,931,161,Graphics and mechanics are top-notch. A must-play!,2003-06-17
2597,1954,169,Innovative and engaging. Best game I’ve played in years.,2023-05-08
2598,450,40,Glitches and bugs ruin the experience.,2014-07-22
2599,467,29,Glitches and bugs ruin the experience.,2022-06-30
2600,918,197,Graphics and mechanics are top-notch. A must-play!,2020-10-16
2601,1089,104,Graphics and mechanics are top-notch. A must-play!,2021-04-16
2602,1606,69,Terrible controls and clunky gameplay.,2021-09-28
2603,1144,176,Overhyped and not worth the money.,2024-01-03
2604,310,181,Overhyped and not worth the money.,2019-07-06
2605,1068,20,Repetitive and gets boring quickly.,2015-08-05
2606,1225,46,Loved the character development and the plot twists.,2015-08-11
2607,1776,184,Innovative and engaging. Best game I’ve played in years.,2018-04-05
2608,1318,117,Repetitive and gets boring quickly.,2018-10-04
2609,1080,199,Terrible controls and clunky gameplay.,2024-08-03
2610,1971,115,Graphics and mechanics are top-notch. A must-play!,2019-06-24
2611,1350,42,Loved the character development and the plot twists.,2007-06-26
